"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
"11",0.143608962883454,0.142007009709995,0.140456112074594,0.13895450569812,0.137500481712329,0.136092386061667,0.134728618751899,0.133407632969218,0.132127934090999,0.130888078607181,0.129686672969106,0.128522372380826,0.12739387954612,0.126299943382913,0.125239357715365,0.124210959952611,0.123213629761984,0.122246287743488,0.121307894111381,0.120397447387853,0.119513983113082,0.118656572575227,0.117824321563375,0.117016369145892,0.116231886476186,0.115470075627484,0.114730168457816,0.114011425506162,0.113313134920365,0.112634611417205,0.11197519527484,0.111334251357594,0.110711168172955,0.110105356960492,0.109516250812308
"12",0.13189698409888,0.130425677656689,0.129001262935989,0.127622119542821,0.12628667797509,0.124993419073166,0.123740873329786,0.122527620080999,0.12135228659761,0.120213547094514,0.119110121673427,0.118040775212765,0.117004316216848,0.115999595635162,0.115025505661114,0.114080978518533,0.113164985243091,0.112276534464882,0.111414671197524,0.110578475638383,0.109767061983818,0.108979577262761,0.108215200191355,0.107473140050945,0.106752635591234,0.106052953960086,0.105373389661084,0.104713263539692,0.104071921798605,0.103448735042639,0.102843097353335,0.102254425393286,0.101682157540037,0.101125753049309,0.10058469124718
"13",0.118929759272729,0.117603101789377,0.116318725948681,0.11507517066292,0.113871020732896,0.112704906352541,0.111575502486668,0.110481528141456,0.109421745545215,0.10839495925512,0.107400015203883,0.106435799698771,0.10550123838395,0.104595295175826,0.103716971179906,0.102865303596594,0.102039364622416,0.101238260352292,0.100461129687682,0.0997071432547618,0.0989755023361527,0.098265437819165,0.0975762091630514,0.0969071033872988,0.0962574340826232,0.0956265404459837,0.0950137863406273,0.094418559381928,0.0938402700495367,0.0932783508261716,0.0927322553632046,0.092201457673041,0.0916854513481697,0.0911837488066551,0.0906958805637346
"14",0.105617565368919,0.104439404962921,0.103298793478104,0.102194433371038,0.101125067850364,0.100089480436853,0.099086494410805,0.0981149721641954,0.0971738144731367,0.0962619597045982,0.0953783829697881,0.0945220952352159,0.0936921424011812,0.0928876043562912,0.092107594015554,0.091351256348656,0.0906177674041782,0.0899063333347359,0.0892161894273438,0.0885465991426819,0.0878968531663986,0.0872662684750845,0.0866541874191205,0.0860599768242158,0.0854830271131064,0.0849227514485789,0.0843785848987322,0.0838499836251385,0.0833364240943741,0.082837402313209,0.08235243308759,0.0818810493054198,0.0814228012430249,0.0809772558950967,0.0805439963278263
"15",0.0926230443574063,0.0915898373982822,0.0905895595772233,0.089621072992383,0.0886832754801068,0.0877751002291187,0.0868955152959119,0.0860435230365979,0.085218159468883,0.0844184935763881,0.0836436265661935,0.082892691089268,0.0821648504323393,0.0814592976887329,0.0807752549148155,0.0801119722778265,0.0794687272001471,0.0788448235043826,0.078239590563024,0.0776523824559172,0.0770825771382873,0.0765295756216295,0.0759928011693982,0.075471698509086,0.0749657330619802,0.0744743901916285,0.0739971744717982,0.0735336089745211,0.0730832345786332,0.0726456092990624,0.0722203076369801,0.0718069199508242,0.0714050518480926,0.0710143235977276,0.0706343695628342
"16",0.0803873630038396,0.0794906446606085,0.0786225054533085,0.0777819577991037,0.0769680451322674,0.0761798415693338,0.0754164514885072,0.0746770090365656,0.0739606775751203,0.0732666490768374,0.0725941434810606,0.0719424080172262,0.0713107165034843,0.070698368627077,0.0701046892122128,0.069529027480473,0.068970756308125,0.0684292714841397,0.0679039909721848,0.0673943541793942,0.0668998212342984,0.0664198722759191,0.0659540067557125,0.0655017427537308,0.0650626163101329,0.0646361807729259,0.06422200616263,0.0638196785543743,0.0634287994777791,0.0630489853348455,0.0626798668359541,0.0623210884539769,0.0619723078964163,0.0616331955954135,0.0613034342154062
"17",0.0691713772468692,0.0683997728492864,0.0676527601054042,0.0669294892241319,0.0662291371038484,0.0655509070442752,0.0648940283845678,0.064257756079017,0.06364137022057,0.063044175521292,0.0624655007578983,0.0619046981895652,0.0613611429544147,0.060834232450294,0.0603233857048011,0.059828042738882,0.0593476639277659,0.058881729362509,0.0584297382149561,0.057991208108535,0.057565674496932,0.0571526900523784,0.0567518240649845,0.0563626618543176,0.0559848041941808,0.0556178667513616,0.0552614795389401,0.0549152863845985,0.0545789444142346,0.0542521235510685,0.0539345060303349,0.0536257859295577,0.05332566871434,0.0530338707995284,0.0527501191255639
"18",0.0590993934651782,0.0584401417095068,0.0578019008383353,0.0571839447979099,0.0565855703377183,0.0560060967643128,0.0554448656321009,0.0549012403808276,0.0543746059284769,0.0538643682273834,0.0533699537904966,0.0528908091939693,0.0524264005615149,0.0519762130353532,0.051539750237966,0.0511165337283594,0.0507061024560551,0.0503080122155954,0.0499218351039747,0.0495471589830525,0.0491835869486978,0.0488307368081464,0.0484882405668001,0.0481557439254814,0.0478329057889708,0.0475193977864787,0.047214903804558,0.0469191195328302,0.0466317520227912,0.0463525192598531,0.0460811497486997,0.0458173821119601,0.0455609647021329,0.045311655226651,0.0450692203859195
"19",0.0501987793949796,0.0496388136913015,0.0490966945456677,0.048571805251036,0.0480635484693408,0.0475713460223945,0.0470946386292448,0.0466328855982552,0.0461855644813149,0.0457521706968032,0.0453322171272021,0.0449252336965931,0.0445307669326753,0.0441483795173885,0.04377764982973,0.0434181714839066,0.0430695528655556,0.0427314166684065,0.0424033994334234,0.0420851510921805,0.0417763345159576,0.0414766250718084,0.0411857101866482,0.0409032889202274,0.0406290715476831,0.0403627791522303,0.040104143228419,0.0398529052962782,0.0396088165265649,0.0393716373772586,0.0391411372413657,0.0389170941060322,0.0386992942229163,0.0384875317897171,0.0382816086427273
"20",0.0424325765482654,0.0419592425773578,0.0415009941413873,0.0410573099434395,0.0406276850590221,0.0402116307593159,0.0398086742891639,0.0394183586067902,0.0390402420915084,0.0386738982250145,0.0383189152512533,0.0379748958192805,0.0376414566130403,0.0373182279715114,0.0370048535022538,0.0367009896910129,0.0364063055096919,0.0361204820246948,0.0358432120073691,0.0355741995480243,0.0353131596747869,0.0350598179783472,0.0348139102434908,0.0345751820881315,0.0343433886104494,0.0341182940445963,0.033899671425331,0.0336873022618596,0.0334809762210619,0.033280490820224,0.033085651129328,0.0328962694829074,0.0327121652014106,0.0325331643220053,0.0323590993386924
"21",0.0357246080538896,0.0353261012469783,0.0349402951730124,0.0345667509444791,0.0342050434580494,0.0338547612457678,0.0335155062881389,0.0331868937949942,0.0328685519594052,0.0325601216893614,0.0322612563214051,0.0319716213199535,0.0316908939656015,0.031418763035318,0.0311549284770842,0.0308991010812156,0.0306510021503057,0.0304103631694863,0.0301769254784521,0.0299504399464987,0.0297306666516282,0.0295173745646227,0.0293103412388198,0.0291093525062136,0.0289142021803737,0.0287246917665755,0.028540630179458,0.028361833468419,0.0281881245509221,0.0280193329538025,0.0278552945626229,0.0276958513790753,0.0275408512863979,0.0273901478227327,0.0272435999623248
"22",0.0299777850247529,0.029643383836349,0.0293196402831892,0.0290061860792044,0.0287026645051212,0.0284087302835911,0.0281240494223471,0.0278482990303184,0.0275811671111303,0.027322352337948,0.0270715638131747,0.0268285208161441,0.0265929525415634,0.0263645978311542,0.0261432049006314,0.0259285310638961,0.025720342456075,0.0255184137568241,0.0253225279151112,0.0251324758765308,0.0249480563140303,0.024769075362802,0.0245953463599671,0.0244266895895591,0.0242629320332346,0.0241039071270355,0.0239494545244594,0.0237994198660363,0.0236536545555324,0.0235120155428721,0.023374365113813,0.0232405706863736,0.0231105046139879,0.0229840439953179,0.0228610704906533
"23",0.0250868004565032,0.0248069580372254,0.0245360344212715,0.0242737214097826,0.0240197204835302,0.0237737426984213,0.023535508554241,0.0233047478407686,0.0230811994649731,0.022864611262587,0.0226547397970145,0.0224513501481853,0.0222542156936747,0.0220631178841264,0.0218778460147766,0.021698196994645,0.0215239751147627,0.021354991816618,0.0211910654618441,0.0210320211040211,0.0208776902633365,0.0207279107047316,0.0205825262200525,0.0204413864146478,0.0203043464987449,0.0201712670838998,0.0200420139847262,0.0199164580260618,0.0197944748556884,0.0196759447626702,0.0195607525013435,0.0194487871209599,0.0193399418009534,0.0192341136917866,0.0191312037613027
"24",0.0209464752130248,0.0207128179832354,0.0204866075975767,0.0202675867223263,0.0200555061058667,0.0198501244914326,0.0196512085075216,0.0194585325394054,0.0192718785848438,0.0190910360967562,0.0189158018153197,0.0187459795916698,0.018581380205144,0.018421821175769,0.0182671265734924,0.0181171268254672,0.0179716585225305,0.0178305642258647,0.0176936922746973,0.017560896595763,0.0174320365151559,0.0173069765730882,0.0171855863420003,0.0170677402483699,0.0169533173985272,0.0168422014086966,0.016734280239445,0.0166294460346776,0.0165275949652652,0.016428627077363,0.0163324461454506,0.0162389595300894,0.0161480780403782,0.0160597158010665,0.0159737901242631
"25",0.0174568946754827,0.0172621635997712,0.0170736387603041,0.016891105693901,0.0167143566730461,0.0165431906331759,0.0163774130813406,0.0162168359891237,0.0160612776723943,0.0159105626601885,0.0157645215547777,0.0156229908847407,0.0154858129526538,0.0153528356788168,0.0152239124422655,0.0150989019201613,0.0149776679265103,0.0148600792510334,0.0147460094989029,0.0146353369319465,0.014527944311844,0.0144237187457483,0.014322551534693,0.0142243380250928,0.0141289774635736,0.0140363728553272,0.013946430826145,0.0138590614882301,0.0137741783098797,0.013691697989072,0.0136115403309882,0.0135336281294682,0.01345788705238,0.0133842455308699,0.013312634652447
"26",0.0145262725326938,0.0143642324488784,0.0142073567130625,0.0140554668656354,0.0139083900518866,0.013765958961494,0.013628011752524,0.0134943919623263,0.0133649484074705,0.0132395350746428,0.0131180110042046,0.0130002401679301,0.0128860913422648,0.0127754379782892,0.012668158069419,0.0125641340177594,0.0124632524998982,0.0123654043328283,0.012270484340585,0.0121783912221129,0.0120890274207839,0.0120022989959334,0.0119181154967212,0.0118363898385576,0.0117570381823067,0.0116799798164189,0.0116051370421262,0.0115324350617831,0.0114618018704233,0.0113931681505715,0.0113264671703255,0.0112616346847121,0.011198608840302,0.0111373300830511,0.0110777410693335
"27",0.0120722676716212,0.0119376019298798,0.0118072280938049,0.0116809978519714,0.0115587675509863,0.0114403981452007,0.0113257551335475,0.0112147084854919,0.0111071325578704,0.0110029060042196,0.0109019116780034,0.0108040365310087,0.0107091715080148,0.0106172114387213,0.0105280549278028,0.0104416042438373,0.0103577652077738,0.0102764470815035,0.0101975624570296,0.010121027146653,0.010046760074534,0.00997468316993411,0.00990472126238107,0.00983680197897452,0.0097708556439946,0.00970681518094829,0.00964461601715616,0.00958419599095972,0.00952549526159685,0.00946845622178238,0.0094130234130092,0.00935914344356914,0.00930676490927973,0.00925583831689658,0.00920631601017519
"28",0.0100222928337028,0.00991049449265269,0.00980225925478839,0.00969746399324078,0.00959598944819717,0.00949772018515471,0.00940254454248546,0.00931035456995621,0.00922104595969309,0.00913451797090437,0.00905067334954457,0.00896941824395836,0.00889066211743916,0.00881431765850782,0.00874030068963627,0.00866853007503887,0.0085989276280769,0.00853141801875279,0.0084659286816986,0.00840238972501051,0.00834073384022394,0.00828089621368222,0.00822281443950534,0.00816642843433479,0.0081116803539858,0.00805851451213102,0.00800687730108751,0.0079567171147803,0.00790798427392292,0.00786063095344303,0.00781461111216442,0.00776988042475035,0.00772639621589022,0.00768411739671815,0.00764300440342947
"29",0.00831320069059505,0.00822046721518754,0.00813068923034033,0.00804376460589307,0.0079595944192965,0.00787808292098591,0.00779913749088301,0.00772266858740833,0.00764858969021054,0.00757681723773018,0.00750727056056144,0.00743987181148498,0.00737454589293218,0.00731122038256804,0.00724982545757968,0.00719029381818981,0.00713256061085366,0.00707656335152707,0.00702224184934619,0.00696953813100687,0.00691839636609437,0.00686876279356308,0.00682058564954957,0.00677381509665276,0.00672840315480316,0.00668430363380956,0.00664147206765686,0.00659986565060544,0.0065594431751308,0.00652016497172481,0.00648199285057016,0.00644489004508708,0.00640882115734609,0.00637375210532665,0.00633965007200232
"30",0.00689061468643537,0.00681375011028074,0.00673933527008508,0.00666728551258267,0.00659751884322013,0.0065299558974572,0.00646451990471109,0.00640113664609032,0.00633973440693003,0.00628024392503868,0.00622259833546135,0.00616673311248395,0.0061125860095157,0.00606009699740362,0.0060092082016745,0.00595986383914138,0.00591201015424048,0.00586559535543119,0.00582056955193533,0.00577688469105753,0.00573449449629204,0.0056933544063853,0.00565342151549952,0.00561465451459586,0.00557701363413421,0.00554046058816149,0.00550495851985366,0.00547047194854922,0.00543696671830962,0.00540440994802105,0.00537276998305081,0.00534201634845388,0.00531211970372691,0.00528305179909205,0.00525478543329538
"31",0.00570808409563117,0.00564441060862997,0.00558276644695077,0.00552308148506997,0.00546528779990352,0.00540931964702995,0.00535511343082495,0.00530260766944846,0.005251742955525,0.00520246191327001,0.00515470915273575,0.00510843122176929,0.00506357655620748,0.00502009542878024,0.0049779398971237,0.00493706375126401,0.00489742246088154,0.0048589731226234,0.00482167440770098,0.00478548650996724,0.00475037109464349,0.0047162912478409,0.00468321142699302,0.00465109741229863,0.00461991625925418,0.00458963625233788,0.00456022685989721,0.00453165869027328,0.00450390344918739,0.00447693389840786,0.00445072381570077,0.00442524795606936,0.0044004820142709,0.00437640258860439,0.00435298714594978
"32",0.00472617947058351,0.00467345909680494,0.00462241896380577,0.00457300100905611,0.00452514899360157,0.00447880848237459,0.00443392681947108,0.00439045309915631,0.00434833813331226,0.00430753441593623,0.00426799608526052,0.00422967888396997,0.00419254011796966,0.00415653861407406,0.00412163467696525,0.00408779004570881,0.0040549678500903,0.00402313256699194,0.00399224997700354,0.0039622871214311,0.00393321225984455,0.00390499482828233,0.00387760539821036,0.00385101563631784,0.00382519826521399,0.00380012702508181,0.00377577663632311,0.00375212276323245,0.00372914197871288,0.00370681173005316,0.00368511030576868,0.00366401680350625,0.0036435110990114,0.00362357381614342,0.00360418629792969
"33",0.00391160033090321,0.00386796656015775,0.00382572343283494,0.00378482289375182,0.00374521839700037,0.00370686488965299,0.00366971879129663,0.00363373797003774,0.00359888171556033,0.00356511070974452,0.00353238699531122,0.00350067394290177,0.00346993621694791,0.00344013974065493,0.00341125166037903,0.00338324030963655,0.0033560751729671,0.00332972684982868,0.00330416701868597,0.00327936840143028,0.00325530472824331,0.00323195070300542,0.00320928196932768,0.00318727507727767,0.00316590745085099,0.00314515735623266,0.0031250038708821,0.0031054268534656,0.00308640691465656,0.00306792538880885,0.00304996430651361,0.00303250636803654,0.00301553491763196,0.00299903391872802,0.00298298792996876
"34",0.00323633668885392,0.00320023546143089,0.00316528480920608,0.00313144497281392,0.00309867744161529,0.00306694494021631,0.00303621141153476,0.00300644199695155,0.00297760301401429,0.00294966193213053,0.00292258734662676,0.00289634895150792,0.00287091751122204,0.00284626483168782,0.0028223637308189,0.00279918800875034,0.00277671241793742,0.0027549126332842,0.00273376522243196,0.00271324761631986,0.00269333808011618,0.00267401568459591,0.00265526027803964,0.00263705245870138,0.00261937354789565,0.00260220556373825,0.0025855311955687,0.00256933377907353,0.0025535972721249,0.00253830623134688,0.00252344578940855,0.00250900163304646,0.00249495998181426,0.00248130756754938,0.00246803161455378
"35",0.00267690589812553,0.00264704510244496,0.00261813599437621,0.0025901456873294,0.00256304232758486,0.00253679508314564,0.00251137412973268,0.00248675063436066,0.00246289673690026,0.00243978552997604,0.00241739103750094,0.00239568819215386,0.00237465281201743,0.00235426157661922,0.00233449200254832,0.00231532241882992,0.00229673194219071,0.00227870045235323,0.00226120856745871,0.00224423761971848,0.00222776963136706,0.00221178729099059,0.00219627393028121,0.00218121350126377,0.00216659055403712,0.00215239021505265,0.00213859816595785,0.00212520062301991,0.00211218431714166,0.00209953647447825,0.0020872447976541,0.00207529744758617,0.00206368302590598,0.00205239055797612,0.002041409476496
"36",0.0022136733568856,0.00218897990469502,0.00216507345271744,0.00214192680531156,0.00211951362097418,0.00209780840311602,0.00207678648848031,0.00205642403356654,0.00203669799937867,0.00201758613479974,0.00199906695884833,0.00198111974204584,0.0019637244871018,0.0019468619090981,0.00193051341532868,0.00191466108493099,0.00189928764843605,0.00188437646733464,0.00186991151375548,0.00185587735032811,0.00184225911029934,0.00182904247795657,0.00181621366940443,0.00180375941373478,0.00179166693461652,0.00177992393233528,0.00176851856629701,0.00175743943801288,0.00174667557457364,0.00173621641261867,0.00172605178280616,0.00171617189478002,0.00170656732263308,0.00169722899086477,0.00168814816082152
